var_file1,var_file2,type,hash,samples_file1,samples_file2
L0x555555558068,L0x555555558068,uint64,f9186eda7f4d2196,10,10
A01,A01,uint64,e7e8aac281d41044,10,10
rax_l,rax_l,uint64,2fe50e1b3d44e95,10,10
a03,a03,uint64,bec150c7e64d22cd,10,10
a03,L0x555555558058,uint64,bec150c7e64d22cd,10,10
L0x5555555580e0,L0x5555555580e0,uint64,a55d4dc7a86bfb4b,10,10
L0x5555555580e0,a40,uint64,a55d4dc7a86bfb4b,10,10
A13,A13,uint64,3d85d234146242cf,10,10
L0x5555555580a8,a23,uint64,c2c1f8da3848c550,10,10
L0x5555555580a8,L0x5555555580a8,uint64,c2c1f8da3848c550,10,10
L0x555555558080,a13,uint64,9847db3ec2a6831c,10,10
L0x555555558080,L0x555555558080,uint64,9847db3ec2a6831c,10,10
L0x5555555580e8,a41,uint64,85250f598497193d,10,10
L0x5555555580e8,L0x5555555580e8,uint64,85250f598497193d,10,10
L0x7fffffffd970,L0x7fffffffd970,uint64,d738bebb599256e0,10,10
L0x7fffffffd958,L0x7fffffffd958,uint64,14343db92fb35bc0,10,10
a12,L0x555555558078,uint64,e682dcb43990d50b,10,10
a12,a12,uint64,e682dcb43990d50b,10,10
r10,L0x5555555580d8,uint64,f550e4617044671b,10,10
r10,a34,uint64,f550e4617044671b,10,10
r10,r10,uint64,f550e4617044671b,10,10
L0x555555556048,L0x555555556048,uint64,d363c8a0cbe7ea81,10,10
L0x555555556048,L0x5555555560d0,uint64,d363c8a0cbe7ea81,10,10
rbx_h,rbx_h,uint64,f12508f795b602c7,10,10
a30,a30,uint64,a0992625d5fb51d1,10,10
a30,L0x5555555580b8,uint64,a0992625d5fb51d1,10,10
L0x5555555580f8,L0x5555555580f8,uint64,9c688b3d92efbd39,10,10
L0x5555555580f8,a43,uint64,9c688b3d92efbd39,10,10
L0x5555555580f8,rcx,uint64,9c688b3d92efbd39,10,10
rbx,rbx,uint64,5e7e41db3fd7e3ca,10,10
A02,A02,uint64,ed608097b2d77050,10,10
A34,A34,uint64,c37e209b2a596474,10,10
r9_h,r9_h,uint64,3f633f44968c56e,10,10
L0x5555555560c8,L0x5555555560c8,uint64,3b5fc764651721c5,10,10
L0x7fffffffd9c8,L0x7fffffffd9c8,uint64,96c9144c6e3aaf83,10,10
L0x555555556058,L0x555555556058,uint64,898d429df7611921,10,10
L0x5555555560b0,L0x5555555560b0,uint64,d8e31c954077cd5,10,10
a23,a23,uint64,c2c1f8da3848c550,10,10
a23,L0x5555555580a8,uint64,c2c1f8da3848c550,10,10
A41,A41,uint64,19a8562f678b4aad,10,10
L0x7fffffffd920,L0x7fffffffd920,uint64,9900ea5252ee8621,10,10
L0x555555558048,a01,uint64,f4c4fe27db1892ad,10,10
L0x555555558048,L0x555555558048,uint64,f4c4fe27db1892ad,10,10
rsi,rsi,uint64,c2099dd870cb25c8,10,10
r9_l,r9_l,uint64,34a9d943e0b38d50,10,10
A11,A11,uint64,b74e434430acac3,10,10
rdx_s,rdx_s,uint64,7ff89bc6f71f6068,10,10
L0x7fffffffd940,L0x7fffffffd940,uint64,26579099185d690d,10,10
A14,A14,uint64,577885067c2853ea,10,10
L0x7fffffffd998,L0x7fffffffd998,uint64,b64cdb89ee454aad,10,10
L0x5555555580b0,a24,uint64,93597a4fa7ab69b1,10,10
L0x5555555580b0,L0x5555555580b0,uint64,93597a4fa7ab69b1,10,10
rdi_s,rdi_s,uint64,3bd65250fdc5ebad,10,10
r9_s,r9_s,uint64,44eea61951f9ba98,10,10
L0x5555555580c8,a32,uint64,3b0dc53939a46ec4,10,10
L0x5555555580c8,L0x5555555580c8,uint64,3b0dc53939a46ec4,10,10
a21,a21,uint64,8508d91447cd0b85,10,10
a21,L0x555555558098,uint64,8508d91447cd0b85,10,10
A12,A12,uint64,b1722215d1532e0e,10,10
L0x555555556078,L0x555555556078,uint64,18e91115b4740e55,10,10
L0x7fffffffd910,L0x7fffffffd910,uint64,abe757b787892f57,10,10
r11,r11,uint64,b54f26aeb4edacb7,10,10
rbp_h,rbp_h,uint64,c180874bdac5efa,10,10
a42,L0x5555555580f0,uint64,57285b69d74745c7,10,10
a42,rdi,uint64,57285b69d74745c7,10,10
a42,a42,uint64,57285b69d74745c7,10,10
L0x5555555560b8,L0x5555555560b8,uint64,fd1775067dde6f6d,10,10
r13_l,r13_l,uint64,3e724fe5fbde8c57,10,10
A20,A20,uint64,3ce27662d255ae3b,10,10
rdx_l,rdx_l,uint64,c88ccb42e4395020,10,10
r10_s,r10_s,uint64,18be6f66dafba1ed,10,10
L0x7fffffffd930,L0x7fffffffd930,uint64,a6509cf3908a042a,10,10
A22,A22,uint64,c6095458d661e92f,10,10
L0x7fffffffd9c0,L0x7fffffffd9c0,uint64,ed5d4399fda00338,10,10
a44,L0x555555558100,uint64,e97a49c9dc7ba272,10,10
a44,a44,uint64,e97a49c9dc7ba272,10,10
r13_s,r13_s,uint64,23c4c915cb1d1b93,10,10
a14,L0x555555558088,uint64,9f555102c3ab2a11,10,10
a14,a14,uint64,9f555102c3ab2a11,10,10
rdi,L0x5555555580f0,uint64,57285b69d74745c7,10,10
rdi,rdi,uint64,57285b69d74745c7,10,10
rdi,a42,uint64,57285b69d74745c7,10,10
L0x555555558100,L0x555555558100,uint64,e97a49c9dc7ba272,10,10
L0x555555558100,a44,uint64,e97a49c9dc7ba272,10,10
r12_l,r12_l,uint64,f2cdb5d6923716e4,10,10
A31,A31,uint64,7b69710022fd8c82,10,10
L0x555555556038,L0x555555556038,uint64,9697447cff937645,10,10
L0x7fffffffd9a8,L0x7fffffffd9a8,uint64,170a7da76f579d9e,10,10
L0x7fffffffd9a0,L0x7fffffffd9a0,uint64,278a29164df2d0c1,10,10
L0x7fffffffd9a0,r8,uint64,278a29164df2d0c1,10,10
L0x5555555580d0,a33,uint64,4e886b33f1a07a79,10,10
L0x5555555580d0,L0x5555555580d0,uint64,4e886b33f1a07a79,10,10
L0x5555555580d0,rbp,uint64,4e886b33f1a07a79,10,10
rcx_l,rcx_l,uint64,916241aac71ea9d4,10,10
a13,a13,uint64,9847db3ec2a6831c,10,10
a13,L0x555555558080,uint64,9847db3ec2a6831c,10,10
r12,r12,uint64,e47e482eb9689a04,10,10
A42,A42,uint64,91013db2b9dc8516,10,10
a00,L0x555555558040,uint64,81023de36d3dfb6c,10,10
a00,a00,uint64,81023de36d3dfb6c,10,10
L0x555555556020,L0x555555556020,uint64,e705337dd4481915,10,10
r12_s,r12_s,uint64,71706cef4b8d947a,10,10
r10_l,r10_l,uint64,3748d83f40f5b34d,10,10
L0x555555556088,L0x555555556088,uint64,ac500a4ccdb993c5,10,10
rdi_l,rdi_l,uint64,3c63c78f9c88826d,10,10
L0x555555556050,L0x5555555560c0,uint64,b748f7e811237755,10,10
L0x555555556050,L0x555555556050,uint64,b748f7e811237755,10,10
r15,r15,uint64,2330f344994767fa,10,10
r12_h,r12_h,uint64,e30b4ae644b1ec0e,10,10
A43,A43,uint64,6935894d2687a0bb,10,10
A10,A10,uint64,d01c464ed13237ac,10,10
A21,A21,uint64,a8093b19f26759f,10,10
A33,A33,uint64,88234fb90bd666d4,10,10
r11_s,r11_s,uint64,b1ab2ceff1ccbf39,10,10
rax_h,rax_h,uint64,32b859deb794e0f0,10,10
L0x7fffffffd978,L0x7fffffffd978,uint64,22897b23de3c3e30,10,10
L0x555555556040,L0x555555556040,uint64,76d8e50f40d9645,10,10
a11,L0x555555558070,uint64,cbd3d9394f322ace,10,10
a11,a11,uint64,cbd3d9394f322ace,10,10
a10,a10,uint64,f9186eda7f4d2196,10,10
a10,L0x555555558068,uint64,f9186eda7f4d2196,10,10
a04,a04,uint64,730277102e798064,10,10
a04,L0x555555558060,uint64,730277102e798064,10,10
rbx_s,rbx_s,uint64,cbfc4e80cd28b81b,10,10
L0x7fffffffd928,L0x7fffffffd928,uint64,d931cba8bceb3188,10,10
rcx_h,rcx_h,uint64,75f2c9a71d423b2b,10,10
a34,L0x5555555580d8,uint64,f550e4617044671b,10,10
a34,a34,uint64,f550e4617044671b,10,10
a34,r10,uint64,f550e4617044671b,10,10
ebx,ebx,uint64,4e402030eb90ee2d,10,10
ebx,eax,uint64,4e402030eb90ee2d,10,10
L0x5555555560d8,L0x5555555560d8,uint64,368ae08ee48cd90d,10,10
a24,a24,uint64,93597a4fa7ab69b1,10,10
a24,L0x5555555580b0,uint64,93597a4fa7ab69b1,10,10
L0x555555558088,L0x555555558088,uint64,9f555102c3ab2a11,10,10
L0x555555558088,a14,uint64,9f555102c3ab2a11,10,10
L0x5555555580d8,L0x5555555580d8,uint64,f550e4617044671b,10,10
L0x5555555580d8,a34,uint64,f550e4617044671b,10,10
L0x5555555580d8,r10,uint64,f550e4617044671b,10,10
rbx_l,rbx_l,uint64,29fba5f4dff9014f,10,10
L0x7fffffffd9d0,L0x7fffffffd9d0,uint64,6ceb342741cdf8b8,10,10
r13_h,r13_h,uint64,604c94b92f8485ca,10,10
a41,a41,uint64,85250f598497193d,10,10
a41,L0x5555555580e8,uint64,85250f598497193d,10,10
r11_l,r11_l,uint64,4583cdae4b5cd6b9,10,10
r11_h,r11_h,uint64,2a0abf452d225a2f,10,10
L0x5555555560a0,L0x5555555560a0,uint64,19f83178bb98d555,10,10
a32,a32,uint64,3b0dc53939a46ec4,10,10
a32,L0x5555555580c8,uint64,3b0dc53939a46ec4,10,10
r10_h,r10_h,uint64,5bd1608fa1afff91,10,10
L0x5555555560c0,L0x5555555560c0,uint64,b748f7e811237755,10,10
L0x5555555560c0,L0x555555556050,uint64,b748f7e811237755,10,10
a01,a01,uint64,f4c4fe27db1892ad,10,10
a01,L0x555555558048,uint64,f4c4fe27db1892ad,10,10
r14_s,r14_s,uint64,31a7537e0c71ec43,10,10
L0x7fffffffd9b8,L0x7fffffffd9b8,uint64,d2e982cadadeee3a,10,10
L0x555555558078,L0x555555558078,uint64,e682dcb43990d50b,10,10
L0x555555558078,a12,uint64,e682dcb43990d50b,10,10
L0x555555558070,L0x555555558070,uint64,cbd3d9394f322ace,10,10
L0x555555558070,a11,uint64,cbd3d9394f322ace,10,10
A32,A32,uint64,5a217dd86e375be0,10,10
rdi_h,rdi_h,uint64,fe1d13e90ee4d296,10,10
L0x5555555580f0,L0x5555555580f0,uint64,57285b69d74745c7,10,10
L0x5555555580f0,rdi,uint64,57285b69d74745c7,10,10
L0x5555555580f0,a42,uint64,57285b69d74745c7,10,10
L0x555555556098,L0x555555556098,uint64,d98c2d43614f98c1,10,10
A00,A00,uint64,7b6c60e5a2bec0af,10,10
L0x7fffffffd980,L0x7fffffffd980,uint64,a9ba9241d4cd96f3,10,10
L0x555555558040,L0x555555558040,uint64,81023de36d3dfb6c,10,10
L0x555555558040,a00,uint64,81023de36d3dfb6c,10,10
rdx,rdx,uint64,ce4313a57e9e350e,10,10
A30,A30,uint64,9f5d41ca4532c927,10,10
L0x7fffffffd990,L0x7fffffffd990,uint64,53befd6e812fbb95,10,10
a31,a31,uint64,11fe374ed92d7504,10,10
a31,L0x5555555580c0,uint64,11fe374ed92d7504,10,10
L0x555555556068,L0x555555556068,uint64,b5c63cf4b42720cd,10,10
a33,a33,uint64,4e886b33f1a07a79,10,10
a33,L0x5555555580d0,uint64,4e886b33f1a07a79,10,10
a33,rbp,uint64,4e886b33f1a07a79,10,10
rax_s,rax_s,uint64,588e254d766daf95,10,10
rbp_l,rbp_l,uint64,486bf30d79f6be86,10,10
L0x555555556080,L0x555555556080,uint64,552db631b4e0ada1,10,10
A23,A23,uint64,b0ff507de98594ff,10,10
L0x555555558090,L0x555555558090,uint64,b96ec50108c67c2b,10,10
L0x555555558090,a20,uint64,b96ec50108c67c2b,10,10
