var_file1,var_file2,type,hash,samples_file1,samples_file2
r8,r8,uint64,178c8aba2913f9e0,1,1
L0x555555558058,a03,uint64,bf095f444e2f4093,1,1
L0x555555558058,L0x555555558058,uint64,bf095f444e2f4093,1,1
L0x555555558068,a10,uint64,cfbc87a0d1b590da,1,1
L0x555555558068,L0x555555558068,uint64,cfbc87a0d1b590da,1,1
A01,A01,uint64,9031e2bf1bb56a32,1,1
rax_l,rax_l,uint64,4e6b455dc6917c08,1,1
a03,a03,uint64,bf095f444e2f4093,1,1
a03,L0x555555558058,uint64,bf095f444e2f4093,1,1
L0x5555555580e0,L0x5555555580e0,uint64,725f968ce50d976b,1,1
L0x5555555580e0,a40,uint64,725f968ce50d976b,1,1
A13,A13,uint64,6a8860daec421713,1,1
L0x5555555580a8,a23,uint64,6b64de7888fa5efb,1,1
L0x5555555580a8,L0x5555555580a8,uint64,6b64de7888fa5efb,1,1
L0x555555558080,a13,uint64,b571babc48db04e6,1,1
L0x555555558080,L0x555555558080,uint64,b571babc48db04e6,1,1
L0x5555555580e8,a41,uint64,26bbe9c777224195,1,1
L0x5555555580e8,L0x5555555580e8,uint64,26bbe9c777224195,1,1
L0x7fffffffd970,L0x7fffffffd970,uint64,dd50f96dc1097834,1,1
L0x7fffffffd958,L0x7fffffffd958,uint64,e9fcf1024846f45c,1,1
a12,L0x555555558078,uint64,2478064ae61b5ddc,1,1
a12,a12,uint64,2478064ae61b5ddc,1,1
r10,L0x5555555580d8,uint64,d90070ff554e0821,1,1
r10,a34,uint64,d90070ff554e0821,1,1
r10,r10,uint64,d90070ff554e0821,1,1
L0x555555556048,L0x555555556048,uint64,c81878fa6952b466,1,1
L0x555555556048,L0x5555555560d0,uint64,c81878fa6952b466,1,1
rbx_h,rbx_h,uint64,bb77ba9d0938d7b4,1,1
a30,a30,uint64,f6e76b11c0949a65,1,1
a30,L0x5555555580b8,uint64,f6e76b11c0949a65,1,1
L0x5555555580f8,L0x5555555580f8,uint64,b26a7ca4b27dc0f0,1,1
L0x5555555580f8,a43,uint64,b26a7ca4b27dc0f0,1,1
L0x5555555580f8,rcx,uint64,b26a7ca4b27dc0f0,1,1
rbx,rbx,uint64,d2de36f20cea85d1,1,1
A02,A02,uint64,a94bbccab323be95,1,1
A34,A34,uint64,5f8425ddd111c65,1,1
r9_h,r9_h,uint64,735b508e538ce35b,1,1
L0x5555555560c8,L0x5555555560c8,uint64,486dd65d51d96507,1,1
L0x7fffffffd9c8,L0x7fffffffd9c8,uint64,61304c5348eedd2e,1,1
L0x555555556058,L0x555555556058,uint64,48c2ea3127f0bf6,1,1
L0x5555555560b0,L0x5555555560b0,uint64,3991a042ae072daf,1,1
a23,a23,uint64,6b64de7888fa5efb,1,1
a23,L0x5555555580a8,uint64,6b64de7888fa5efb,1,1
A41,A41,uint64,9317cf191c2be638,1,1
L0x7fffffffd920,L0x7fffffffd920,uint64,ab14fcbdd6151f9,1,1
L0x555555558048,a01,uint64,bf005f37e46e96f,1,1
L0x555555558048,L0x555555558048,uint64,bf005f37e46e96f,1,1
rsi,rsi,uint64,2633482f8f31e7e,1,1
r9_l,r9_l,uint64,6cc9fd4ca48a5d3f,1,1
A11,A11,uint64,5e35c4ad6aa177b9,1,1
rdx_s,rdx_s,uint64,46b1e20bae4ef4cc,1,1
L0x7fffffffd940,L0x7fffffffd940,uint64,15d935c804298f84,1,1
A14,A14,uint64,8c5c09f18bc2d9ee,1,1
L0x7fffffffd998,L0x7fffffffd998,uint64,2efa53a5158bbf88,1,1
L0x5555555580b0,a24,uint64,232877732e78fa59,1,1
L0x5555555580b0,L0x5555555580b0,uint64,232877732e78fa59,1,1
rdi_s,rdi_s,uint64,354c401b10781db1,1,1
r9_s,r9_s,uint64,d15059991bf8daa7,1,1
L0x5555555580c8,a32,uint64,d4ef2df659aa14e1,1,1
L0x5555555580c8,L0x5555555580c8,uint64,d4ef2df659aa14e1,1,1
a21,a21,uint64,5a5d4d22b5823fe,1,1
a21,L0x555555558098,uint64,5a5d4d22b5823fe,1,1
A12,A12,uint64,23eace630ca556da,1,1
L0x555555556078,L0x555555556078,uint64,cb035a2fa8129cef,1,1
L0x7fffffffd910,L0x7fffffffd910,uint64,f9b8769c9623c2ba,1,1
r11,r11,uint64,c39f3d342f3f7090,1,1
rbp_h,rbp_h,uint64,25f6c62c818bc1e7,1,1
a42,L0x5555555580f0,uint64,bafdf2f75c257fd3,1,1
a42,rdi,uint64,bafdf2f75c257fd3,1,1
a42,a42,uint64,bafdf2f75c257fd3,1,1
L0x5555555560b8,L0x5555555560b8,uint64,7c2d25b61db4e02c,1,1
r13_l,r13_l,uint64,955b01e9ae74b57d,1,1
A20,A20,uint64,da78a615ae511b10,1,1
rdx_l,rdx_l,uint64,d29b32507f90a34c,1,1
r10_s,r10_s,uint64,18016129e06be876,1,1
L0x7fffffffd930,L0x7fffffffd930,uint64,4f87bb846ea0a20,1,1
A22,A22,uint64,2215dcbc3e475c61,1,1
L0x7fffffffd9c0,L0x7fffffffd9c0,uint64,3e5c3cd201924957,1,1
a44,L0x555555558100,uint64,dfea68d2ad3bf445,1,1
a44,a44,uint64,dfea68d2ad3bf445,1,1
r13_s,r13_s,uint64,d809ffa35eae5c37,1,1
a14,L0x555555558088,uint64,eaa7869d6424698f,1,1
a14,a14,uint64,eaa7869d6424698f,1,1
rdi,L0x5555555580f0,uint64,bafdf2f75c257fd3,1,1
rdi,rdi,uint64,bafdf2f75c257fd3,1,1
rdi,a42,uint64,bafdf2f75c257fd3,1,1
L0x555555558100,L0x555555558100,uint64,dfea68d2ad3bf445,1,1
L0x555555558100,a44,uint64,dfea68d2ad3bf445,1,1
r12_l,r12_l,uint64,f2579895498d2c21,1,1
A31,A31,uint64,167b117f2711e2fb,1,1
L0x555555556038,L0x555555556038,uint64,3fde9fac21ed6b67,1,1
L0x7fffffffd9a8,L0x7fffffffd9a8,uint64,d993c8ab85269350,1,1
L0x7fffffffd9a0,L0x7fffffffd9a0,uint64,178c8aba2913f9e0,1,1
L0x7fffffffd9a0,r8,uint64,178c8aba2913f9e0,1,1
L0x5555555580d0,a33,uint64,24d5d8946559a8cb,1,1
L0x5555555580d0,L0x5555555580d0,uint64,24d5d8946559a8cb,1,1
L0x5555555580d0,rbp,uint64,24d5d8946559a8cb,1,1
rcx_l,rcx_l,uint64,a17e320811b6327f,1,1
a13,a13,uint64,b571babc48db04e6,1,1
a13,L0x555555558080,uint64,b571babc48db04e6,1,1
r12,r12,uint64,6e4dcfaf33de21fd,1,1
A42,A42,uint64,6d45c444190b456,1,1
a00,L0x555555558040,uint64,1b9e0145112f6653,1,1
a00,a00,uint64,1b9e0145112f6653,1,1
L0x555555556020,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
r12_s,r12_s,uint64,73f5254edf555c4b,1,1
r10_l,r10_l,uint64,5a3e4042942da616,1,1
L0x555555556088,L0x555555556088,uint64,6c2ef7c32b598ab5,1,1
rdi_l,rdi_l,uint64,af6e0b5f103f69ab,1,1
L0x555555556050,L0x5555555560c0,uint64,df5e170b7181c0bd,1,1
L0x555555556050,L0x555555556050,uint64,df5e170b7181c0bd,1,1
r15,r15,uint64,432040f614e8ab2e,1,1
r12_h,r12_h,uint64,678297ac9a06464f,1,1
A43,A43,uint64,9cdc97a098518a97,1,1
A10,A10,uint64,e0af6e90240fd09c,1,1
A21,A21,uint64,1d16b444378607a7,1,1
A33,A33,uint64,87db5895bd720e0d,1,1
r11_s,r11_s,uint64,2888257143cec362,1,1
rax_h,rax_h,uint64,5985565fd0358b91,1,1
L0x7fffffffd978,L0x7fffffffd978,uint64,230e8c209ed269d6,1,1
L0x555555556040,L0x555555556040,uint64,d18265377ea5ccf5,1,1
a11,L0x555555558070,uint64,ba9f522844fe4594,1,1
a11,a11,uint64,ba9f522844fe4594,1,1
a10,a10,uint64,cfbc87a0d1b590da,1,1
a10,L0x555555558068,uint64,cfbc87a0d1b590da,1,1
a04,a04,uint64,b7cb538f53c38760,1,1
a04,L0x555555558060,uint64,b7cb538f53c38760,1,1
rbx_s,rbx_s,uint64,2b1ec8661d53b086,1,1
L0x7fffffffd928,L0x7fffffffd928,uint64,297bcc3860299055,1,1
rcx_h,rcx_h,uint64,ea3be38e995fce3,1,1
a34,L0x5555555580d8,uint64,d90070ff554e0821,1,1
a34,a34,uint64,d90070ff554e0821,1,1
a34,r10,uint64,d90070ff554e0821,1,1
ebx,ebx,uint64,75e0a64ca9cf7bf4,1,1
ebx,eax,uint64,75e0a64ca9cf7bf4,1,1
L0x5555555560d8,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
a24,a24,uint64,232877732e78fa59,1,1
a24,L0x5555555580b0,uint64,232877732e78fa59,1,1
L0x555555558088,L0x555555558088,uint64,eaa7869d6424698f,1,1
L0x555555558088,a14,uint64,eaa7869d6424698f,1,1
L0x5555555580d8,L0x5555555580d8,uint64,d90070ff554e0821,1,1
L0x5555555580d8,a34,uint64,d90070ff554e0821,1,1
L0x5555555580d8,r10,uint64,d90070ff554e0821,1,1
rbx_l,rbx_l,uint64,355c085e5624a92,1,1
L0x7fffffffd9d0,L0x7fffffffd9d0,uint64,227edf239accc8b1,1,1
r13_h,r13_h,uint64,b67c9ce5fb1b5c48,1,1
a41,a41,uint64,26bbe9c777224195,1,1
a41,L0x5555555580e8,uint64,26bbe9c777224195,1,1
r11_l,r11_l,uint64,b7b7ee41e3d80562,1,1
r11_h,r11_h,uint64,53967195c55e24da,1,1
L0x5555555560a0,L0x5555555560a0,uint64,7768fd8513e1aff,1,1
a32,a32,uint64,d4ef2df659aa14e1,1,1
a32,L0x5555555580c8,uint64,d4ef2df659aa14e1,1,1
r10_h,r10_h,uint64,7d4d3df39908621,1,1
L0x5555555560c0,L0x5555555560c0,uint64,df5e170b7181c0bd,1,1
L0x5555555560c0,L0x555555556050,uint64,df5e170b7181c0bd,1,1
a01,a01,uint64,bf005f37e46e96f,1,1
a01,L0x555555558048,uint64,bf005f37e46e96f,1,1
r14_s,r14_s,uint64,70def168c7a41d48,1,1
L0x7fffffffd9b8,L0x7fffffffd9b8,uint64,1eb173582445ba59,1,1
L0x555555558078,L0x555555558078,uint64,2478064ae61b5ddc,1,1
L0x555555558078,a12,uint64,2478064ae61b5ddc,1,1
L0x555555558070,L0x555555558070,uint64,ba9f522844fe4594,1,1
L0x555555558070,a11,uint64,ba9f522844fe4594,1,1
A32,A32,uint64,b7e546b5468564a2,1,1
rdi_h,rdi_h,uint64,7635f5ce8dcd5ef1,1,1
L0x5555555580f0,L0x5555555580f0,uint64,bafdf2f75c257fd3,1,1
L0x5555555580f0,rdi,uint64,bafdf2f75c257fd3,1,1
L0x5555555580f0,a42,uint64,bafdf2f75c257fd3,1,1
L0x555555556098,L0x555555556098,uint64,77a07d851411cbe,1,1
A00,A00,uint64,94f64d9be605662d,1,1
L0x7fffffffd980,L0x7fffffffd980,uint64,7a3efab6765b84ce,1,1
L0x555555558040,L0x555555558040,uint64,1b9e0145112f6653,1,1
L0x555555558040,a00,uint64,1b9e0145112f6653,1,1
rdx,rdx,uint64,3f52310baa7f45d6,1,1
A30,A30,uint64,8d6fbbe93d107ab,1,1
L0x7fffffffd990,L0x7fffffffd990,uint64,f4b3e94f26d0e9ef,1,1
a31,a31,uint64,7065334c76eb9df4,1,1
a31,L0x5555555580c0,uint64,7065334c76eb9df4,1,1
L0x555555556068,L0x555555556068,uint64,bc6fc1dbce4e8e44,1,1
a33,a33,uint64,24d5d8946559a8cb,1,1
a33,L0x5555555580d0,uint64,24d5d8946559a8cb,1,1
a33,rbp,uint64,24d5d8946559a8cb,1,1
rax_s,rax_s,uint64,b49fcc5bc8a3ac0,1,1
rbp_l,rbp_l,uint64,34f6c0fff36c9094,1,1
L0x555555556080,L0x555555556080,uint64,4681cac8c48a4e8e,1,1
A23,A23,uint64,570c05296a6474cc,1,1
L0x555555558090,L0x555555558090,uint64,da35781bffc65b36,1,1
L0x555555558090,a20,uint64,da35781bffc65b36,1,1
