var_file1,var_file2,type,hash,samples_file1,samples_file2
v22,L0x7fffffffd980,uint64,a43ed904fcf33f07,1,1
KeccakRoundConstants_15,L0x555555556098,uint64,77a07d851411cbe,1,1
A01,A01,uint64,451e9fee19ceae9f,1,1
state_72,L0x555555558088,uint64,f024a57fed926df2,1,1
state_72,a14,uint64,f024a57fed926df2,1,1
state_192,L0x555555558100,uint64,8c589150bd601522,1,1
state_192,a44,uint64,8c589150bd601522,1,1
a03,a03,uint64,b8dbd6cc1d7330ce,1,1
a03,L0x555555558058,uint64,b8dbd6cc1d7330ce,1,1
state_168,a41,uint64,6dd474a297fd0fc1,1,1
state_168,L0x5555555580e8,uint64,6dd474a297fd0fc1,1,1
v0_05,a10,uint64,49ee80210acac264,1,1
v0_05,L0x555555558068,uint64,49ee80210acac264,1,1
A13,A13,uint64,78fbfe215d64951f,1,1
v0_09,L0x555555558088,uint64,f024a57fed926df2,1,1
v0_09,a14,uint64,f024a57fed926df2,1,1
v_xor_1_i7_4,a41,uint64,6dd474a297fd0fc1,1,1
v_xor_1_i7_4,L0x5555555580e8,uint64,6dd474a297fd0fc1,1,1
v0_18,a33,uint64,c02c060524d789bc,1,1
v0_18,L0x5555555580d0,uint64,c02c060524d789bc,1,1
v0_18,rbp,uint64,c02c060524d789bc,1,1
v_shl_4_1_i,rdx_s,uint64,c18b6d7b9c1e4f45,1,1
v_shr_i,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
v_shl_496_i,rbx_s,uint64,e756c0f4087c3486,1,1
v0_22,L0x5555555580f0,uint64,ce3c662a42b0c55c,1,1
v0_22,rdi,uint64,ce3c662a42b0c55c,1,1
v0_22,a42,uint64,ce3c662a42b0c55c,1,1
state_8,a01,uint64,12624be306936cdc,1,1
state_8,L0x555555558048,uint64,12624be306936cdc,1,1
a12,L0x555555558078,uint64,4c32a97370c3080,1,1
a12,a12,uint64,4c32a97370c3080,1,1
v0_03,a03,uint64,b8dbd6cc1d7330ce,1,1
v0_03,L0x555555558058,uint64,b8dbd6cc1d7330ce,1,1
v_xor_1_i7,a01,uint64,12624be306936cdc,1,1
v_xor_1_i7,L0x555555558048,uint64,12624be306936cdc,1,1
v0_16,a31,uint64,1a1fbf543b87509d,1,1
v0_16,L0x5555555580c0,uint64,1a1fbf543b87509d,1,1
v_xor_3_i9_1,a13,uint64,52faa60d57c6bec6,1,1
v_xor_3_i9_1,L0x555555558080,uint64,52faa60d57c6bec6,1,1
a30,a30,uint64,f189a634485b5f92,1,1
a30,L0x5555555580b8,uint64,f189a634485b5f92,1,1
A02,A02,uint64,f953877728a972c3,1,1
v18,L0x7fffffffd9a0,uint64,13841cde38d5bbee,1,1
v18,r8,uint64,13841cde38d5bbee,1,1
A34,A34,uint64,468030d63809936a,1,1
v_xor_1_i7_2,a21,uint64,50e15be0a90f01f4,1,1
v_xor_1_i7_2,L0x555555558098,uint64,50e15be0a90f01f4,1,1
KeccakRoundConstants_07,L0x555555556058,uint64,48c2ea3127f0bf6,1,1
v_xor_3_i9_3,a33,uint64,c02c060524d789bc,1,1
v_xor_3_i9_3,L0x5555555580d0,uint64,c02c060524d789bc,1,1
v_xor_3_i9_3,rbp,uint64,c02c060524d789bc,1,1
a23,a23,uint64,32fbbeb4cd26cb70,1,1
a23,L0x5555555580a8,uint64,32fbbeb4cd26cb70,1,1
v_xor_2_1110_i,r14,uint64,ddc3bd01284424e3,1,1
A41,A41,uint64,da6c6ea0e607cbde,1,1
state_48,L0x555555558070,uint64,867c5787d7db7d4d,1,1
state_48,a11,uint64,867c5787d7db7d4d,1,1
v_xor_i6_2,L0x555555558090,uint64,10f113e1048dd96,1,1
v_xor_i6_2,a20,uint64,10f113e1048dd96,1,1
state_144,a33,uint64,c02c060524d789bc,1,1
state_144,L0x5555555580d0,uint64,c02c060524d789bc,1,1
state_144,rbp,uint64,c02c060524d789bc,1,1
v2,L0x7fffffffd960,uint64,310891dbc3d1146c,1,1
v_xor_2_i8,a02,uint64,380c414c54a64966,1,1
v_xor_2_i8,L0x555555558050,uint64,380c414c54a64966,1,1
A11,A11,uint64,80001a1ba1022293,1,1
KeccakRoundConstants_21,L0x5555555560c8,uint64,486dd65d51d96507,1,1
A14,A14,uint64,67307c0f1d86b10b,1,1
v0_04,a04,uint64,4be3904887bb179c,1,1
v0_04,L0x555555558060,uint64,4be3904887bb179c,1,1
v9,L0x7fffffffd9b8,uint64,5c66251295cdb770,1,1
KeccakRoundConstants_04,L0x555555556040,uint64,d18265377ea5ccf5,1,1
v_xor_4_1112_i,rdx,uint64,c8ee967b9ff0fffa,1,1
KeccakRoundConstants_06,L0x5555555560c0,uint64,df5e170b7181c0bd,1,1
KeccakRoundConstants_06,L0x555555556050,uint64,df5e170b7181c0bd,1,1
v_xor_4_i10_1,L0x555555558088,uint64,f024a57fed926df2,1,1
v_xor_4_i10_1,a14,uint64,f024a57fed926df2,1,1
v_shl_274_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shl_274_i,eax,uint64,75e0a64ca9cf7bf4,1,1
state_0,L0x555555558040,uint64,612c8b602b43d4f8,1,1
state_0,a00,uint64,612c8b602b43d4f8,1,1
KeccakRoundConstants_14,L0x555555556090,uint64,5718d4677aff3cad,1,1
a21,a21,uint64,50e15be0a90f01f4,1,1
a21,L0x555555558098,uint64,50e15be0a90f01f4,1,1
v0_13,a23,uint64,32fbbeb4cd26cb70,1,1
v0_13,L0x5555555580a8,uint64,32fbbeb4cd26cb70,1,1
v7,L0x7fffffffd968,uint64,be1f1f7caa27b0d,1,1
discard_1,dc,uint1,d91ceef0dac22f47,1,1
A12,A12,uint64,d2d794a8d349f30b,1,1
v_xor_3_i9_4,L0x5555555580f8,uint64,b8e34421e91a97a6,1,1
v_xor_3_i9_4,a43,uint64,b8e34421e91a97a6,1,1
v_xor_3_i9_4,rcx,uint64,b8e34421e91a97a6,1,1
KeccakRoundConstants_03,L0x555555556038,uint64,3fde9fac21ed6b67,1,1
v_xor_4_i10_3,L0x5555555580d8,uint64,d95ce15ce0babe4d,1,1
v_xor_4_i10_3,a34,uint64,d95ce15ce0babe4d,1,1
v_xor_4_i10_3,r10,uint64,d95ce15ce0babe4d,1,1
a42,L0x5555555580f0,uint64,ce3c662a42b0c55c,1,1
a42,rdi,uint64,ce3c662a42b0c55c,1,1
a42,a42,uint64,ce3c662a42b0c55c,1,1
v17,L0x7fffffffd978,uint64,4a0865b660985c06,1,1
state_160,L0x5555555580e0,uint64,4daa470c411a9ad2,1,1
state_160,a40,uint64,4daa470c411a9ad2,1,1
v0_08,a13,uint64,52faa60d57c6bec6,1,1
v0_08,L0x555555558080,uint64,52faa60d57c6bec6,1,1
v_xor_3_i9_2,a23,uint64,32fbbeb4cd26cb70,1,1
v_xor_3_i9_2,L0x5555555580a8,uint64,32fbbeb4cd26cb70,1,1
A20,A20,uint64,d1b02d9c05bf5694,1,1
discard_4,dc,uint1,d91ceef0dac22f47,1,1
v_shr_4_1_i,rdx_h,uint64,6cc9fd4ca48a5d3f,1,1
v11,L0x7fffffffd948,uint64,b28f9e5daf9fb276,1,1
A22,A22,uint64,271407f1d0f33e16,1,1
v0_11,a21,uint64,50e15be0a90f01f4,1,1
v0_11,L0x555555558098,uint64,50e15be0a90f01f4,1,1
v0_01,a01,uint64,12624be306936cdc,1,1
v0_01,L0x555555558048,uint64,12624be306936cdc,1,1
a44,L0x555555558100,uint64,8c589150bd601522,1,1
a44,a44,uint64,8c589150bd601522,1,1
v0_20,L0x5555555580e0,uint64,4daa470c411a9ad2,1,1
v0_20,a40,uint64,4daa470c411a9ad2,1,1
KeccakRoundConstants_10,L0x555555556070,uint64,fb5156045fd6bd76,1,1
a14,L0x555555558088,uint64,f024a57fed926df2,1,1
a14,a14,uint64,f024a57fed926df2,1,1
v0_23,L0x5555555580f8,uint64,b8e34421e91a97a6,1,1
v0_23,a43,uint64,b8e34421e91a97a6,1,1
v0_23,rcx,uint64,b8e34421e91a97a6,1,1
A31,A31,uint64,c79e641e84c424af,1,1
v0_15,a30,uint64,f189a634485b5f92,1,1
v0_15,L0x5555555580b8,uint64,f189a634485b5f92,1,1
KeccakRoundConstants_08,L0x555555556060,uint64,b50c98dbca7bdd8f,1,1
v_neg_3_i_3,r11,uint64,e9e3a6edf7efed2d,1,1
KeccakRoundConstants_17,L0x5555555560a8,uint64,70d350f86b903f54,1,1
a13,a13,uint64,52faa60d57c6bec6,1,1
a13,L0x555555558080,uint64,52faa60d57c6bec6,1,1
discard_3,dc,uint1,d91ceef0dac22f47,1,1
A42,A42,uint64,3bde98b1009d8175,1,1
a00,L0x555555558040,uint64,612c8b602b43d4f8,1,1
a00,a00,uint64,612c8b602b43d4f8,1,1
KeccakRoundConstants_01,L0x555555556028,uint64,cd10956cb9983c5f,1,1
v_xor_4_i10,a04,uint64,4be3904887bb179c,1,1
v_xor_4_i10,L0x555555558060,uint64,4be3904887bb179c,1,1
v26,rdx,uint64,c8ee967b9ff0fffa,1,1
state_112,a24,uint64,7c75ae14a3e05607,1,1
state_112,L0x5555555580b0,uint64,7c75ae14a3e05607,1,1
v_shr_166_i,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
v_xor_1_i7_1,L0x555555558070,uint64,867c5787d7db7d4d,1,1
v_xor_1_i7_1,a11,uint64,867c5787d7db7d4d,1,1
v_xor_2_i8_1,L0x555555558078,uint64,4c32a97370c3080,1,1
v_xor_2_i8_1,a12,uint64,4c32a97370c3080,1,1
A43,A43,uint64,a19193d5e92d8cd3,1,1
state_32,a04,uint64,4be3904887bb179c,1,1
state_32,L0x555555558060,uint64,4be3904887bb179c,1,1
A10,A10,uint64,522a84ae22961c08,1,1
A21,A21,uint64,46056ccc85aabf4c,1,1
v_shr_4_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_4_i,eax,uint64,75e0a64ca9cf7bf4,1,1
A33,A33,uint64,5a13ab0bb935f197,1,1
state_176,L0x5555555580f0,uint64,ce3c662a42b0c55c,1,1
state_176,rdi,uint64,ce3c662a42b0c55c,1,1
state_176,a42,uint64,ce3c662a42b0c55c,1,1
v_shl_2_1_i,r14_s,uint64,467289d7ac891501,1,1
v23,L0x7fffffffd9a8,uint64,4927f309286323e9,1,1
v_xor_2_i8_2,L0x5555555580a0,uint64,fc3d87cdd0448115,1,1
v_xor_2_i8_2,a22,uint64,fc3d87cdd0448115,1,1
a11,L0x555555558070,uint64,867c5787d7db7d4d,1,1
a11,a11,uint64,867c5787d7db7d4d,1,1
v_xor_i6_3,a30,uint64,f189a634485b5f92,1,1
v_xor_i6_3,L0x5555555580b8,uint64,f189a634485b5f92,1,1
KeccakRoundConstants_22,L0x555555556048,uint64,c81878fa6952b466,1,1
KeccakRoundConstants_22,L0x5555555560d0,uint64,c81878fa6952b466,1,1
a10,a10,uint64,49ee80210acac264,1,1
a10,L0x555555558068,uint64,49ee80210acac264,1,1
a04,a04,uint64,4be3904887bb179c,1,1
a04,L0x555555558060,uint64,4be3904887bb179c,1,1
v0_19,L0x5555555580d8,uint64,d95ce15ce0babe4d,1,1
v0_19,a34,uint64,d95ce15ce0babe4d,1,1
v0_19,r10,uint64,d95ce15ce0babe4d,1,1
KeccakRoundConstants_09,L0x555555556068,uint64,bc6fc1dbce4e8e44,1,1
v0_14,a24,uint64,7c75ae14a3e05607,1,1
v0_14,L0x5555555580b0,uint64,7c75ae14a3e05607,1,1
v27,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
v_shr_499_i,rbx_h,uint64,a42cef754175e9bf,1,1
KeccakRoundConstants_13,L0x555555556088,uint64,6c2ef7c32b598ab5,1,1
KeccakRoundConstants_20,L0x5555555560c0,uint64,df5e170b7181c0bd,1,1
KeccakRoundConstants_20,L0x555555556050,uint64,df5e170b7181c0bd,1,1
arrayidx_i_0,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
state_16,a02,uint64,380c414c54a64966,1,1
state_16,L0x555555558050,uint64,380c414c54a64966,1,1
a34,L0x5555555580d8,uint64,d95ce15ce0babe4d,1,1
a34,a34,uint64,d95ce15ce0babe4d,1,1
a34,r10,uint64,d95ce15ce0babe4d,1,1
a24,a24,uint64,7c75ae14a3e05607,1,1
a24,L0x5555555580b0,uint64,7c75ae14a3e05607,1,1
state_40,a10,uint64,49ee80210acac264,1,1
state_40,L0x555555558068,uint64,49ee80210acac264,1,1
v_xor_i6_1,a10,uint64,49ee80210acac264,1,1
v_xor_i6_1,L0x555555558068,uint64,49ee80210acac264,1,1
state_136,a32,uint64,33155dcbcbe829c9,1,1
state_136,L0x5555555580c8,uint64,33155dcbcbe829c9,1,1
v_shr_2_i14,rdx_h,uint64,6cc9fd4ca48a5d3f,1,1
a41,a41,uint64,6dd474a297fd0fc1,1,1
a41,L0x5555555580e8,uint64,6dd474a297fd0fc1,1,1
v0,L0x7fffffffd910,uint64,50fdd25642a58efe,1,1
KeccakRoundConstants_05,L0x555555556048,uint64,c81878fa6952b466,1,1
KeccakRoundConstants_05,L0x5555555560d0,uint64,c81878fa6952b466,1,1
v_xor_i,L0x555555558040,uint64,612c8b602b43d4f8,1,1
v_xor_i,a00,uint64,612c8b602b43d4f8,1,1
KeccakRoundConstants_18,L0x5555555560b0,uint64,3991a042ae072daf,1,1
a32,a32,uint64,33155dcbcbe829c9,1,1
a32,L0x5555555580c8,uint64,33155dcbcbe829c9,1,1
v_shr_3_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_3_i,eax,uint64,75e0a64ca9cf7bf4,1,1
v_neg_4_i_4,r9,uint64,f4e118993a9717e3,1,1
a01,a01,uint64,12624be306936cdc,1,1
a01,L0x555555558048,uint64,12624be306936cdc,1,1
v14,L0x7fffffffd9c0,uint64,d55467d5db6570e0,1,1
v_xor_3_i9,a03,uint64,b8dbd6cc1d7330ce,1,1
v_xor_3_i9,L0x555555558058,uint64,b8dbd6cc1d7330ce,1,1
state_184,L0x5555555580f8,uint64,b8e34421e91a97a6,1,1
state_184,a43,uint64,b8e34421e91a97a6,1,1
state_184,rcx,uint64,b8e34421e91a97a6,1,1
v_shr_1_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_1_i,eax,uint64,75e0a64ca9cf7bf4,1,1
A32,A32,uint64,c9f747389ff847d,1,1
v15,L0x7fffffffd928,uint64,4d1d9cf7ac1c96d3,1,1
A00,A00,uint64,6c7eadc8816cc3f,1,1
v_shr_2_i,L0x555555556020,uint64,75dd264ca9cc6c9d,1,1
A30,A30,uint64,4d7837a3b075f1e5,1,1
KeccakRoundConstants_23,L0x5555555560d8,uint64,4be2a1e165f3c164,1,1
v0_12,L0x5555555580a0,uint64,fc3d87cdd0448115,1,1
v0_12,a22,uint64,fc3d87cdd0448115,1,1
a31,a31,uint64,1a1fbf543b87509d,1,1
a31,L0x5555555580c0,uint64,1a1fbf543b87509d,1,1
v_xor_1_i7_3,a31,uint64,1a1fbf543b87509d,1,1
v_xor_1_i7_3,L0x5555555580c0,uint64,1a1fbf543b87509d,1,1
a33,a33,uint64,c02c060524d789bc,1,1
a33,L0x5555555580d0,uint64,c02c060524d789bc,1,1
a33,rbp,uint64,c02c060524d789bc,1,1
v0_02,a02,uint64,380c414c54a64966,1,1
v0_02,L0x555555558050,uint64,380c414c54a64966,1,1
v3,L0x7fffffffd988,uint64,f28e2d762d5c3cfe,1,1
state_64,a13,uint64,52faa60d57c6bec6,1,1
state_64,L0x555555558080,uint64,52faa60d57c6bec6,1,1
KeccakRoundConstants_12,L0x555555556080,uint64,4681cac8c48a4e8e,1,1
state_96,L0x5555555580a0,uint64,fc3d87cdd0448115,1,1
state_96,a22,uint64,fc3d87cdd0448115,1,1
state_24,a03,uint64,b8dbd6cc1d7330ce,1,1
state_24,L0x555555558058,uint64,b8dbd6cc1d7330ce,1,1
A23,A23,uint64,3bd5592de16e7b8,1,1
v20,L0x7fffffffd930,uint64,b840502daba689aa,1,1
