var_file1,var_file2,type,hash,samples_file1,samples_file2
a42,L0x5555555580f0,uint64,bcab8762d4920e93,1,1
a42,rdi,uint64,bcab8762d4920e93,1,1
a42,a42,uint64,bcab8762d4920e93,1,1
v17,L0x7fffffffd978,uint64,73f122ee75d2eb43,1,1
state_160,L0x5555555580e0,uint64,d8725ca5cf31349f,1,1
state_160,a40,uint64,d8725ca5cf31349f,1,1
v0_08,a13,uint64,29e7418b78271afa,1,1
v0_08,L0x555555558080,uint64,29e7418b78271afa,1,1
v_xor_3_i9_2,a23,uint64,5ed3f8a07ee23aa9,1,1
v_xor_3_i9_2,L0x5555555580a8,uint64,5ed3f8a07ee23aa9,1,1
A20,A20,uint64,27b5153719f283f0,1,1
discard_4,dc,uint1,d91ceef0dac22f47,1,1
v_shr_4_1_i,r9_l,uint64,6ccd754ca48d5efe,1,1
v_shr_4_1_i,rdx_h,uint64,6ccd754ca48d5efe,1,1
v11,L0x7fffffffd948,uint64,32f488fef04f41d6,1,1
A22,A22,uint64,613cd958d7eb237a,1,1
v0_11,a21,uint64,7405cb84b1e0a91e,1,1
v0_11,L0x555555558098,uint64,7405cb84b1e0a91e,1,1
v0_01,a01,uint64,23242a14796b000b,1,1
v0_01,L0x555555558048,uint64,23242a14796b000b,1,1
a44,L0x555555558100,uint64,9a65d64527876c95,1,1
a44,a44,uint64,9a65d64527876c95,1,1
v0_20,L0x5555555580e0,uint64,d8725ca5cf31349f,1,1
v0_20,a40,uint64,d8725ca5cf31349f,1,1
KeccakRoundConstants_10,L0x555555556070,uint64,fb5156045fd6bd76,1,1
a14,L0x555555558088,uint64,590d44adf4f7def7,1,1
a14,a14,uint64,590d44adf4f7def7,1,1
v0_23,L0x5555555580f8,uint64,36a87d7e294c967b,1,1
v0_23,a43,uint64,36a87d7e294c967b,1,1
v0_23,rcx,uint64,36a87d7e294c967b,1,1
A31,A31,uint64,29f77627a5b958a8,1,1
v0_15,a30,uint64,76a3a00faf23a1d7,1,1
v0_15,L0x5555555580b8,uint64,76a3a00faf23a1d7,1,1
