var_file1,var_file2,type,hash,samples_file1,samples_file2
state_136,L0x5555555580c8,uint64,b50680817b895fba,100,100
a41,a41,uint64,7a966f278ec244be,100,100
a41,L0x5555555580e8,uint64,7a966f278ec244be,100,100
v0,L0x7fffffffd910,uint64,551a54586a2b4f12,100,100
KeccakRoundConstants_05,L0x555555556048,uint64,8c7c20be592fa27d,100,100
KeccakRoundConstants_05,L0x5555555560d0,uint64,8c7c20be592fa27d,100,100
v_xor_i,L0x555555558040,uint64,339ed4e81361abb6,100,100
v_xor_i,a00,uint64,339ed4e81361abb6,100,100
KeccakRoundConstants_18,L0x5555555560b0,uint64,244502c441883185,100,100
a32,a32,uint64,b50680817b895fba,100,100
a32,L0x5555555580c8,uint64,b50680817b895fba,100,100
v_neg_4_i_4,r9,uint64,18ba7c5095970dd7,100,100
a01,a01,uint64,bbb0ee087702046c,100,100
a01,L0x555555558048,uint64,bbb0ee087702046c,100,100
v14,L0x7fffffffd9c0,uint64,60213367bf4677b,100,100
v_xor_3_i9,a03,uint64,b223492d07efcda7,100,100
v_xor_3_i9,L0x555555558058,uint64,b223492d07efcda7,100,100
state_184,L0x5555555580f8,uint64,978a98c00e322393,100,100
state_184,a43,uint64,978a98c00e322393,100,100
state_184,rcx,uint64,978a98c00e322393,100,100
A32,A32,uint64,3847c86445f2c473,100,100
v15,L0x7fffffffd928,uint64,ac9967c77d63ac86,100,100
A00,A00,uint64,3b06ce0f3dc5b05c,100,100
A30,A30,uint64,632fca7737509644,100,100
KeccakRoundConstants_23,L0x5555555560d8,uint64,3436615ee21dea55,100,100
v0_12,L0x5555555580a0,uint64,f61bd2605b6ac86e,100,100
v0_12,a22,uint64,f61bd2605b6ac86e,100,100
a31,a31,uint64,b515cd7b517be242,100,100
a31,L0x5555555580c0,uint64,b515cd7b517be242,100,100
v_xor_1_i7_3,a31,uint64,b515cd7b517be242,100,100
v_xor_1_i7_3,L0x5555555580c0,uint64,b515cd7b517be242,100,100
a33,a33,uint64,4f746e7a585a231,100,100
a33,L0x5555555580d0,uint64,4f746e7a585a231,100,100
a33,rbp,uint64,4f746e7a585a231,100,100
v0_02,a02,uint64,9ae44da3013a98fc,100,100
v0_02,L0x555555558050,uint64,9ae44da3013a98fc,100,100
v3,L0x7fffffffd988,uint64,aa65199f7daa83c6,100,100
state_64,a13,uint64,172ae9bb3fd58ff3,100,100
state_64,L0x555555558080,uint64,172ae9bb3fd58ff3,100,100
KeccakRoundConstants_12,L0x555555556080,uint64,5847bc6220577a3d,100,100
state_96,L0x5555555580a0,uint64,f61bd2605b6ac86e,100,100
state_96,a22,uint64,f61bd2605b6ac86e,100,100
state_24,a03,uint64,b223492d07efcda7,100,100
state_24,L0x555555558058,uint64,b223492d07efcda7,100,100
A23,A23,uint64,d59ee23bd1cfba7c,100,100
v20,L0x7fffffffd930,uint64,3281ecbc2706ec4c,100,100
