var_file1,var_file2,type,hash,samples_file1,samples_file2
L0x5555552560,L0x10d40,uint32,d549cf3bd0489d4a,1,1
w4_r,r5_r,uint32,ab24d4fde38929e9,1,1
w5,a2,uint32,958a3c2d9aea736d,1,1
w5,r6,uint32,958a3c2d9aea736d,1,1
w5,L0x22054,uint32,958a3c2d9aea736d,1,1
A56,A56,uint8,572ac5db7a6c62de,1,1
A05,A19,uint8,4788f974c8986489,1,1
A05,A05,uint8,4788f974c8986489,1,1
L0x5555552480,L0x10c60,uint32,274967d5e193500,1,1
w6,L0x22058,uint32,a74cd772d37a6fb4,1,1
w6,r7,uint32,a74cd772d37a6fb4,1,1
w6,a3,uint32,a74cd772d37a6fb4,1,1
A01,A01,uint8,58caede6d89a6c3f,1,1
A26,A26,uint8,d0fd5fb56d9f8be5,1,1
L0x55555524a8,L0x10c88,uint32,734f5d4b0af0d309,1,1
L0x55555524cc,L0x10cac,uint32,dc8d116eda3a794e,1,1
A13,A60,uint8,f59442b1a1712d57,1,1
A13,A27,uint8,f59442b1a1712d57,1,1
A13,A13,uint8,f59442b1a1712d57,1,1
L0x5555552524,L0x10d04,uint32,519bfa810bb18c1,1,1
L0x55555524ec,L0x10ccc,uint32,34e320d8b1dbb876,1,1
A17,A17,uint8,83163b6f0f30fa15,1,1
L0x5555552544,L0x10d24,uint32,1611dd0e232b7dad,1,1
A19,A19,uint8,4788f974c8986489,1,1
A19,A05,uint8,4788f974c8986489,1,1
L0x55555524ac,L0x10c8c,uint32,7cc7b8b87d3241c5,1,1
A4,A4,uint32,3eccf3cf89170b54,1,1
w11,A4,uint32,3eccf3cf89170b54,1,1
A27,A60,uint8,f59442b1a1712d57,1,1
A27,A27,uint8,f59442b1a1712d57,1,1
A27,A13,uint8,f59442b1a1712d57,1,1
L0x5555552488,L0x10c68,uint32,4f102e7adbb31337,1,1
L0x55555524b0,L0x10c90,uint32,f61e4b53786cef22,1,1
A02,A11,uint8,a7f9672830e4f1f1,1,1
A02,A02,uint8,a7f9672830e4f1f1,1,1
A53,A53,uint8,b5cdc9ddefee639a,1,1
A34,A34,uint8,e35fb0f6fcac17e4,1,1
A34,A63,uint8,e35fb0f6fcac17e4,1,1
A50,A32,uint8,2e393aee0979baac,1,1
A50,A50,uint8,2e393aee0979baac,1,1
ext_0,L0x407ffd04,uint32,54e6c190d74aec8e,1,1
w8,L0x22060,uint32,2a30fff69c4b47eb,1,1
w8,a5,uint32,2a30fff69c4b47eb,1,1
w8,r9,uint32,2a30fff69c4b47eb,1,1
L0x555555255c,L0x10d3c,uint32,56d1c912dad76964,1,1
A41,A41,uint8,7a070a6f09f2c5f6,1,1
w6_r,r7_r,uint32,f556a40d894400f3,1,1
A11,A11,uint8,a7f9672830e4f1f1,1,1
A11,A02,uint8,a7f9672830e4f1f1,1,1
A14,A25,uint8,a99bd87a861429b0,1,1
A14,A14,uint8,a99bd87a861429b0,1,1
L0x5555552510,L0x10cf0,uint32,2aeb57a59fb57bd5,1,1
s10,A62,uint8,bc101ed884325c2b,1,1
L0x55555524b8,L0x10c98,uint32,3cc98b1b7ddde258,1,1
A59,A59,uint8,fe5c335c3db158a5,1,1
A29,A29,uint8,5c13a8d2055b4cd3,1,1
A45,A10,uint8,c4216e619365fb32,1,1
A45,A45,uint8,c4216e619365fb32,1,1
A08,A08,uint8,5ef33db19f1ca0ac,1,1
A0,A0,uint32,4e18921edcec68e4,1,1
L0x55555524f4,L0x10cd4,uint32,dc60e3575057c8b2,1,1
s08,A61,uint8,7385c2e42d31a44c,1,1
A18,A47,uint8,8319bb6f0f34096c,1,1
A18,A18,uint8,8319bb6f0f34096c,1,1
a6,a6,uint32,5eab72db50b8a81,1,1
a6,L0x22064,uint32,5eab72db50b8a81,1,1
a6,r10,uint32,5eab72db50b8a81,1,1
A1,A1,uint32,60c6e734f6992358,1,1
A12,A12,uint8,6039f6db7faa96fd,1,1
L0x555555250c,L0x10cec,uint32,2a77ef2254ba414,1,1
L0x55555640c4,a7,uint32,af823df06b6fc983,1,1
L0x55555640c4,r11,uint32,af823df06b6fc983,1,1
L0x55555640c4,L0x22068,uint32,af823df06b6fc983,1,1
A25,A25,uint8,a99bd87a861429b0,1,1
A25,A14,uint8,a99bd87a861429b0,1,1
w10,a7,uint32,af823df06b6fc983,1,1
w10,r11,uint32,af823df06b6fc983,1,1
w10,L0x22068,uint32,af823df06b6fc983,1,1
L0x55555524bc,L0x10c9c,uint32,b61b8dd4f2f935b8,1,1
A20,A20,uint8,55502dc35dc11e9f,1,1
a0,a0,uint32,6a29cb0d68becfc8,1,1
a0,L0x2204c,uint32,6a29cb0d68becfc8,1,1
a0,r4,uint32,6a29cb0d68becfc8,1,1
w9_r,r10_r,uint32,8b7f58927944ddf1,1,1
L0x55555524f8,L0x10cd8,uint32,f36b9f0d022329fe,1,1
L0x5555552508,L0x10ce8,uint32,90261b35a0fa78d3,1,1
A6,A6,uint32,67526130e7f49f86,1,1
A6,r0,uint32,67526130e7f49f86,1,1
A22,A22,uint8,ac2ab9efae92e18d,1,1
L0x55555524e0,L0x10cc0,uint32,c4cfcb9fbe992c2b,1,1
A52,A52,uint8,b10f902836293726,1,1
w7_r,r8_r,uint32,b456078956bd6579,1,1
L0x55555524e8,L0x10cc8,uint32,6a73b0ff31e2ae79,1,1
L0x55555524c8,L0x10ca8,uint32,cb1e4ce4e7937e6d,1,1
A31,A31,uint8,ac3cf2c9d7592058,1,1
A09,A00,uint8,cedc447a2adf7e57,1,1
A09,A09,uint8,cedc447a2adf7e57,1,1
L0x5555552504,L0x10ce4,uint32,8f2702972bc154d2,1,1
A07,A07,uint8,55e08cb199db5d36,1,1
A28,A28,uint8,b5ca41ddefeb46ab,1,1
w3_r,r4_r,uint32,da29bf5c3a49edda,1,1
A35,A35,uint8,9e603d55bedb22cd,1,1
A36,A36,uint8,d100dfb56da29b3c,1,1
A42,A42,uint8,a86d3276025b8ded,1,1
A3,A3,uint32,e014943c125a1e8c,1,1
A57,A57,uint8,ca7faf2f6edb9e06,1,1
L0x55555640ac,r5,uint32,f09f2557b2018a7f,1,1
L0x55555640ac,L0x22050,uint32,f09f2557b2018a7f,1,1
L0x55555640ac,a1,uint32,f09f2557b2018a7f,1,1
A37,A37,uint8,3748dbee0eb8ad1b,1,1
A2,A2,uint32,21ed00b19da7970f,1,1
w9,a6,uint32,5eab72db50b8a81,1,1
w9,L0x22064,uint32,5eab72db50b8a81,1,1
w9,r10,uint32,5eab72db50b8a81,1,1
L0x5555552554,L0x10d34,uint32,581ddce2f4aca29a,1,1
L0x5555552538,L0x10d18,uint32,209a00e899d6d9e2,1,1
L0x55555524f0,L0x10cd0,uint32,e1440d89a6c6b1e5,1,1
A43,A43,uint8,ca46362c59e512b0,1,1
A10,A10,uint8,c4216e619365fb32,1,1
A10,A45,uint8,c4216e619365fb32,1,1
A21,A21,uint8,f597bab1a1742f16,1,1
A33,A33,uint8,341f89698a615c53,1,1
w3,a0,uint32,6a29cb0d68becfc8,1,1
w3,L0x2204c,uint32,6a29cb0d68becfc8,1,1
w3,r4,uint32,6a29cb0d68becfc8,1,1
ext_3,L0x407ffd10,uint32,ecc8bfa6cb5698f8,1,1
a7,a7,uint32,af823df06b6fc983,1,1
a7,r11,uint32,af823df06b6fc983,1,1
a7,L0x22068,uint32,af823df06b6fc983,1,1
L0x55555524b4,L0x10c94,uint32,3a80d06418c1505b,1,1
L0x5555552570,L0x10d50,uint32,6dfc250e91a6975d,1,1
A48,A15,uint8,72149279653aa7e,1,1
A48,A48,uint8,72149279653aa7e,1,1
w10_r,r11_r,uint32,8b3496414ffedb13,1,1
A51,A51,uint8,10a8421fdf97486f,1,1
A49,A49,uint8,dc9abb70452466eb,1,1
L0x55555640c0,a6,uint32,5eab72db50b8a81,1,1
L0x55555640c0,L0x22064,uint32,5eab72db50b8a81,1,1
L0x55555640c0,r10,uint32,5eab72db50b8a81,1,1
L0x55555524a0,L0x10c80,uint32,eb0cdd5b6e202bd5,1,1
A60,A60,uint8,f59442b1a1712d57,1,1
A60,A27,uint8,f59442b1a1712d57,1,1
A60,A13,uint8,f59442b1a1712d57,1,1
A62,A62,uint8,bc101ed884325c2b,1,1
L0x5555552534,L0x10d14,uint32,8813e74f78ca0426,1,1
L0x5555552568,L0x10d48,uint32,bd7e75a9c77810ec,1,1
L0x555555251c,L0x10cfc,uint32,3c37881a3b52dcec,1,1
L0x5555552514,L0x10cf4,uint32,4dbc975f27839e2c,1,1
a2,a2,uint32,958a3c2d9aea736d,1,1
a2,r6,uint32,958a3c2d9aea736d,1,1
a2,L0x22054,uint32,958a3c2d9aea736d,1,1
L0x55555640b0,a2,uint32,958a3c2d9aea736d,1,1
L0x55555640b0,r6,uint32,958a3c2d9aea736d,1,1
L0x55555640b0,L0x22054,uint32,958a3c2d9aea736d,1,1
L0x55555524fc,L0x10cdc,uint32,60d3bac0970501a2,1,1
L0x555555249c,L0x10c7c,uint32,56625ecea13cef33,1,1
L0x555555252c,L0x10d0c,uint32,a168076290cbdaed,1,1
L0x5555552578,L0x10d58,uint32,7ad916cd10b1bec8,1,1
L0x5555552518,L0x10cf8,uint32,3a542cbe6c084a02,1,1
A54,A54,uint8,765a0b3547d647a2,1,1
L0x555555257c,L0x10d5c,uint32,5da2ade1b6493cfe,1,1
A16,A16,uint8,1ccdf422abf21dbd,1,1
s18,A34,uint8,e35fb0f6fcac17e4,1,1
s18,A63,uint8,e35fb0f6fcac17e4,1,1
L0x55555524d0,L0x10cb0,uint32,de9fb1d7e111de03,1,1
L0x5555552574,L0x10d54,uint32,da526de3085b5f82,1,1
A15,A15,uint8,72149279653aa7e,1,1
A15,A48,uint8,72149279653aa7e,1,1
A32,A32,uint8,2e393aee0979baac,1,1
A32,A50,uint8,2e393aee0979baac,1,1
w7,r8,uint32,2581e90995a1a348,1,1
w7,a4,uint32,2581e90995a1a348,1,1
w7,L0x2205c,uint32,2581e90995a1a348,1,1
A46,A46,uint8,1cd17422abf52d14,1,1
A46,A58,uint8,1cd17422abf52d14,1,1
A47,A47,uint8,8319bb6f0f34096c,1,1
A47,A18,uint8,8319bb6f0f34096c,1,1
A00,A00,uint8,cedc447a2adf7e57,1,1
A00,A09,uint8,cedc447a2adf7e57,1,1
A61,A61,uint8,7385c2e42d31a44c,1,1
A30,A30,uint8,a2d4dd6bde76ec25,1,1
L0x5555552548,L0x10d28,uint32,ad7e60de382b68de,1,1
L0x55555524a4,L0x10c84,uint32,b8aed96f9cb05768,1,1
w5_r,r6_r,uint32,3c10c3df2403953c,1,1
L0x5555552550,L0x10d30,uint32,cfd4ca49b1c6cc1d,1,1
ext_2,L0x407ffd0c,uint32,de94569c3ad9da11,1,1
L0x5555552528,L0x10d08,uint32,53f4d3b06576303b,1,1
L0x55555640bc,L0x22060,uint32,2a30fff69c4b47eb,1,1
L0x55555640bc,a5,uint32,2a30fff69c4b47eb,1,1
L0x55555640bc,r9,uint32,2a30fff69c4b47eb,1,1
A06,A06,uint8,5e4315a95023763d,1,1
A23,A23,uint8,55afad8374055ea2,1,1
L0x5555552540,L0x10d20,uint32,6908fe89f1f18549,1,1
