var_file1,var_file2,type,hash,samples_file1,samples_file2
v_shr_2_4_i,rdi_h,uint64,167e41137a0572cb,10,10
v24,L0x7fffffffd9d0,uint64,15c4504db59de88e,10,10
v0_00,L0x555555558040,uint64,a590a6b1e07d09dc,10,10
v0_00,a00,uint64,a590a6b1e07d09dc,10,10
v0_06,L0x555555558070,uint64,d5d16ed2be8fb466,10,10
v0_06,a11,uint64,d5d16ed2be8fb466,10,10
a22,L0x5555555580a0,uint64,5409816f5d1fb225,10,10
a22,a22,uint64,5409816f5d1fb225,10,10
A03,A03,uint64,3546efc900a66ecb,10,10
A04,A04,uint64,84a14ff2e7d0cf1a,10,10
state_88,a21,uint64,eb585e6cf8ae7339,10,10
state_88,L0x555555558098,uint64,eb585e6cf8ae7339,10,10
v1,L0x7fffffffd938,uint64,c07208a58669afc2,10,10
a20,L0x555555558090,uint64,238a85ebb04abf0d,10,10
a20,a20,uint64,238a85ebb04abf0d,10,10
v0_17,a32,uint64,aea569db4c2ec53b,10,10
v0_17,L0x5555555580c8,uint64,aea569db4c2ec53b,10,10
A40,A40,uint64,32a26bfffe0a46b8,10,10
v0_21,a41,uint64,ece2b2b2beb8b76,10,10
v0_21,L0x5555555580e8,uint64,ece2b2b2beb8b76,10,10
KeccakRoundConstants_02,L0x555555556030,uint64,76601e34f39e60d5,10,10
state_120,a30,uint64,17ed573cdb169ab3,10,10
state_120,L0x5555555580b8,uint64,17ed573cdb169ab3,10,10
v8,L0x7fffffffd990,uint64,1ce808f99fe24cbd,10,10
v6,L0x7fffffffd940,uint64,8819391304d200e3,10,10
state_128,a31,uint64,180f17a55592756,10,10
state_128,L0x5555555580c0,uint64,180f17a55592756,10,10
KeccakRoundConstants_11,L0x555555556078,uint64,18e91115b4740e55,10,10
v0_24,L0x555555558100,uint64,24f970f01a59916b,10,10
v0_24,a44,uint64,24f970f01a59916b,10,10
v_xor_i6_4,L0x5555555580e0,uint64,3f1fe6ccc7deecb,10,10
v_xor_i6_4,a40,uint64,3f1fe6ccc7deecb,10,10
state_152,L0x5555555580d8,uint64,a4a091f210d0d0f,10,10
state_152,a34,uint64,a4a091f210d0d0f,10,10
state_152,r10,uint64,a4a091f210d0d0f,10,10
a40,L0x5555555580e0,uint64,3f1fe6ccc7deecb,10,10
a40,a40,uint64,3f1fe6ccc7deecb,10,10
a43,L0x5555555580f8,uint64,6cf90b4f6623a39b,10,10
a43,a43,uint64,6cf90b4f6623a39b,10,10
a43,rcx,uint64,6cf90b4f6623a39b,10,10
v_shl_1_3_i,rax_s,uint64,527add587c445880,10,10
v_neg_2_i_3,r13,uint64,be4b028552349304,10,10
state_80,L0x555555558090,uint64,238a85ebb04abf0d,10,10
state_80,a20,uint64,238a85ebb04abf0d,10,10
v_shl_3_1_i,r12_s,uint64,685008c6debdf649,10,10
v19,L0x7fffffffd9c8,uint64,160b67fdcd1c7a8,10,10
v22,L0x7fffffffd980,uint64,72a90f836b31bac0,10,10
KeccakRoundConstants_15,L0x555555556098,uint64,d98c2d43614f98c1,10,10
A01,A01,uint64,87a6192e30021def,10,10
state_72,L0x555555558088,uint64,e8c26783b2ba9ee5,10,10
state_72,a14,uint64,e8c26783b2ba9ee5,10,10
state_192,L0x555555558100,uint64,24f970f01a59916b,10,10
state_192,a44,uint64,24f970f01a59916b,10,10
a03,a03,uint64,e7268905260454d4,10,10
a03,L0x555555558058,uint64,e7268905260454d4,10,10
state_168,a41,uint64,ece2b2b2beb8b76,10,10
state_168,L0x5555555580e8,uint64,ece2b2b2beb8b76,10,10
v0_05,a10,uint64,cdfeb9b37026710,10,10
v0_05,L0x555555558068,uint64,cdfeb9b37026710,10,10
A13,A13,uint64,be35988749e0a061,10,10
v0_09,L0x555555558088,uint64,e8c26783b2ba9ee5,10,10
v0_09,a14,uint64,e8c26783b2ba9ee5,10,10
v_xor_1_i7_4,a41,uint64,ece2b2b2beb8b76,10,10
v_xor_1_i7_4,L0x5555555580e8,uint64,ece2b2b2beb8b76,10,10
v0_18,a33,uint64,e453740a99928ebd,10,10
v0_18,L0x5555555580d0,uint64,e453740a99928ebd,10,10
v0_18,rbp,uint64,e453740a99928ebd,10,10
v_shl_4_1_i,rdx_s,uint64,52f16fe10e708b1d,10,10
v_shl_496_i,rbx_s,uint64,9ff1c7fab0da2411,10,10
v0_22,L0x5555555580f0,uint64,4e4c24ac53c83700,10,10
v0_22,rdi,uint64,4e4c24ac53c83700,10,10
v0_22,a42,uint64,4e4c24ac53c83700,10,10
state_8,a01,uint64,47e0a6bd0db871e4,10,10
state_8,L0x555555558048,uint64,47e0a6bd0db871e4,10,10
a12,L0x555555558078,uint64,7ecc4f6147c2ce82,10,10
a12,a12,uint64,7ecc4f6147c2ce82,10,10
v0_03,a03,uint64,e7268905260454d4,10,10
v0_03,L0x555555558058,uint64,e7268905260454d4,10,10
v_xor_1_i7,a01,uint64,47e0a6bd0db871e4,10,10
v_xor_1_i7,L0x555555558048,uint64,47e0a6bd0db871e4,10,10
v0_16,a31,uint64,180f17a55592756,10,10
v0_16,L0x5555555580c0,uint64,180f17a55592756,10,10
v_xor_3_i9_1,a13,uint64,92c2e7b7960e24a,10,10
v_xor_3_i9_1,L0x555555558080,uint64,92c2e7b7960e24a,10,10
a30,a30,uint64,17ed573cdb169ab3,10,10
a30,L0x5555555580b8,uint64,17ed573cdb169ab3,10,10
A02,A02,uint64,851d2e6642336a1f,10,10
v18,L0x7fffffffd9a0,uint64,7c0db0d3138f4c38,10,10
v18,r8,uint64,7c0db0d3138f4c38,10,10
A34,A34,uint64,d93a5eb51d16a30,10,10
v_xor_1_i7_2,a21,uint64,eb585e6cf8ae7339,10,10
v_xor_1_i7_2,L0x555555558098,uint64,eb585e6cf8ae7339,10,10
KeccakRoundConstants_07,L0x555555556058,uint64,898d429df7611921,10,10
v_xor_3_i9_3,a33,uint64,e453740a99928ebd,10,10
v_xor_3_i9_3,L0x5555555580d0,uint64,e453740a99928ebd,10,10
v_xor_3_i9_3,rbp,uint64,e453740a99928ebd,10,10
a23,a23,uint64,e7682092f9e03c0,10,10
a23,L0x5555555580a8,uint64,e7682092f9e03c0,10,10
v_xor_2_1110_i,r14,uint64,7e9542323f9fd2f5,10,10
A41,A41,uint64,41aa343877897954,10,10
state_48,L0x555555558070,uint64,d5d16ed2be8fb466,10,10
state_48,a11,uint64,d5d16ed2be8fb466,10,10
v_xor_i6_2,L0x555555558090,uint64,238a85ebb04abf0d,10,10
v_xor_i6_2,a20,uint64,238a85ebb04abf0d,10,10
state_144,a33,uint64,e453740a99928ebd,10,10
state_144,L0x5555555580d0,uint64,e453740a99928ebd,10,10
state_144,rbp,uint64,e453740a99928ebd,10,10
v2,L0x7fffffffd960,uint64,488501cb5209bee8,10,10
v_xor_2_i8,a02,uint64,e4577ddb5c45bb66,10,10
v_xor_2_i8,L0x555555558050,uint64,e4577ddb5c45bb66,10,10
A11,A11,uint64,cc46fefdbfa0fff5,10,10
KeccakRoundConstants_21,L0x5555555560c8,uint64,3b5fc764651721c5,10,10
A14,A14,uint64,cc0e4a8be270f213,10,10
v0_04,a04,uint64,9b260bf1eea0ff25,10,10
v0_04,L0x555555558060,uint64,9b260bf1eea0ff25,10,10
v9,L0x7fffffffd9b8,uint64,8c3eb4f7a0c4a6d9,10,10
KeccakRoundConstants_04,L0x555555556040,uint64,76d8e50f40d9645,10,10
v_xor_4_1112_i,rdx,uint64,5f476f21d524812b,10,10
KeccakRoundConstants_06,L0x5555555560c0,uint64,b748f7e811237755,10,10
KeccakRoundConstants_06,L0x555555556050,uint64,b748f7e811237755,10,10
v_xor_4_i10_1,L0x555555558088,uint64,e8c26783b2ba9ee5,10,10
v_xor_4_i10_1,a14,uint64,e8c26783b2ba9ee5,10,10
state_0,L0x555555558040,uint64,a590a6b1e07d09dc,10,10
state_0,a00,uint64,a590a6b1e07d09dc,10,10
KeccakRoundConstants_14,L0x555555556090,uint64,a4c1c1ee1d783975,10,10
a21,a21,uint64,eb585e6cf8ae7339,10,10
a21,L0x555555558098,uint64,eb585e6cf8ae7339,10,10
v0_13,a23,uint64,e7682092f9e03c0,10,10
v0_13,L0x5555555580a8,uint64,e7682092f9e03c0,10,10
v7,L0x7fffffffd968,uint64,9ee8dfe5800dcecb,10,10
A12,A12,uint64,1d7e6c1f8f2c887b,10,10
v_xor_3_i9_4,L0x5555555580f8,uint64,6cf90b4f6623a39b,10,10
v_xor_3_i9_4,a43,uint64,6cf90b4f6623a39b,10,10
v_xor_3_i9_4,rcx,uint64,6cf90b4f6623a39b,10,10
KeccakRoundConstants_03,L0x555555556038,uint64,9697447cff937645,10,10
v_xor_4_i10_3,L0x5555555580d8,uint64,a4a091f210d0d0f,10,10
v_xor_4_i10_3,a34,uint64,a4a091f210d0d0f,10,10
v_xor_4_i10_3,r10,uint64,a4a091f210d0d0f,10,10
a42,L0x5555555580f0,uint64,4e4c24ac53c83700,10,10
a42,rdi,uint64,4e4c24ac53c83700,10,10
a42,a42,uint64,4e4c24ac53c83700,10,10
v17,L0x7fffffffd978,uint64,891b910862577519,10,10
state_160,L0x5555555580e0,uint64,3f1fe6ccc7deecb,10,10
state_160,a40,uint64,3f1fe6ccc7deecb,10,10
v0_08,a13,uint64,92c2e7b7960e24a,10,10
v0_08,L0x555555558080,uint64,92c2e7b7960e24a,10,10
v_xor_3_i9_2,a23,uint64,e7682092f9e03c0,10,10
v_xor_3_i9_2,L0x5555555580a8,uint64,e7682092f9e03c0,10,10
A20,A20,uint64,b3b8296479da0c7d,10,10
v_shr_4_1_i,rdx_h,uint64,8a5baa2c24d7ef73,10,10
v11,L0x7fffffffd948,uint64,6fbe0407095c3f87,10,10
A22,A22,uint64,9f23d37fa74efbde,10,10
v0_11,a21,uint64,eb585e6cf8ae7339,10,10
v0_11,L0x555555558098,uint64,eb585e6cf8ae7339,10,10
v0_01,a01,uint64,47e0a6bd0db871e4,10,10
v0_01,L0x555555558048,uint64,47e0a6bd0db871e4,10,10
a44,L0x555555558100,uint64,24f970f01a59916b,10,10
a44,a44,uint64,24f970f01a59916b,10,10
v0_20,L0x5555555580e0,uint64,3f1fe6ccc7deecb,10,10
v0_20,a40,uint64,3f1fe6ccc7deecb,10,10
KeccakRoundConstants_10,L0x555555556070,uint64,4e29ae3da336a121,10,10
a14,L0x555555558088,uint64,e8c26783b2ba9ee5,10,10
a14,a14,uint64,e8c26783b2ba9ee5,10,10
v0_23,L0x5555555580f8,uint64,6cf90b4f6623a39b,10,10
v0_23,a43,uint64,6cf90b4f6623a39b,10,10
v0_23,rcx,uint64,6cf90b4f6623a39b,10,10
A31,A31,uint64,62c8c43218c75321,10,10
v0_15,a30,uint64,17ed573cdb169ab3,10,10
v0_15,L0x5555555580b8,uint64,17ed573cdb169ab3,10,10
KeccakRoundConstants_08,L0x555555556060,uint64,98a67998b5f11455,10,10
v_neg_3_i_3,r11,uint64,5c773ec968e0c788,10,10
KeccakRoundConstants_17,L0x5555555560a8,uint64,37b123622fb1c6ed,10,10
a13,a13,uint64,92c2e7b7960e24a,10,10
a13,L0x555555558080,uint64,92c2e7b7960e24a,10,10
A42,A42,uint64,5e52c4485f07599d,10,10
a00,L0x555555558040,uint64,a590a6b1e07d09dc,10,10
a00,a00,uint64,a590a6b1e07d09dc,10,10
KeccakRoundConstants_01,L0x555555556028,uint64,76ff5dc2dfc4a855,10,10
v_xor_4_i10,a04,uint64,9b260bf1eea0ff25,10,10
v_xor_4_i10,L0x555555558060,uint64,9b260bf1eea0ff25,10,10
v26,rdx,uint64,5f476f21d524812b,10,10
state_112,a24,uint64,9fa69d0eaeb1b4f8,10,10
state_112,L0x5555555580b0,uint64,9fa69d0eaeb1b4f8,10,10
v_xor_1_i7_1,L0x555555558070,uint64,d5d16ed2be8fb466,10,10
v_xor_1_i7_1,a11,uint64,d5d16ed2be8fb466,10,10
v_xor_2_i8_1,L0x555555558078,uint64,7ecc4f6147c2ce82,10,10
v_xor_2_i8_1,a12,uint64,7ecc4f6147c2ce82,10,10
A43,A43,uint64,29305a5090111773,10,10
state_32,a04,uint64,9b260bf1eea0ff25,10,10
state_32,L0x555555558060,uint64,9b260bf1eea0ff25,10,10
A10,A10,uint64,2cd0544e33a6bfb8,10,10
A21,A21,uint64,c0e108d2b6f4d4d8,10,10
A33,A33,uint64,8c3f8769610d523a,10,10
state_176,L0x5555555580f0,uint64,4e4c24ac53c83700,10,10
state_176,rdi,uint64,4e4c24ac53c83700,10,10
state_176,a42,uint64,4e4c24ac53c83700,10,10
v_shl_2_1_i,r14_s,uint64,f2b9271fae4a7cf1,10,10
v23,L0x7fffffffd9a8,uint64,c0468db5512e27be,10,10
v_xor_2_i8_2,L0x5555555580a0,uint64,5409816f5d1fb225,10,10
v_xor_2_i8_2,a22,uint64,5409816f5d1fb225,10,10
a11,L0x555555558070,uint64,d5d16ed2be8fb466,10,10
a11,a11,uint64,d5d16ed2be8fb466,10,10
v_xor_i6_3,a30,uint64,17ed573cdb169ab3,10,10
v_xor_i6_3,L0x5555555580b8,uint64,17ed573cdb169ab3,10,10
KeccakRoundConstants_22,L0x555555556048,uint64,d363c8a0cbe7ea81,10,10
KeccakRoundConstants_22,L0x5555555560d0,uint64,d363c8a0cbe7ea81,10,10
a10,a10,uint64,cdfeb9b37026710,10,10
a10,L0x555555558068,uint64,cdfeb9b37026710,10,10
a04,a04,uint64,9b260bf1eea0ff25,10,10
a04,L0x555555558060,uint64,9b260bf1eea0ff25,10,10
v0_19,L0x5555555580d8,uint64,a4a091f210d0d0f,10,10
v0_19,a34,uint64,a4a091f210d0d0f,10,10
v0_19,r10,uint64,a4a091f210d0d0f,10,10
KeccakRoundConstants_09,L0x555555556068,uint64,b5c63cf4b42720cd,10,10
v0_14,a24,uint64,9fa69d0eaeb1b4f8,10,10
v0_14,L0x5555555580b0,uint64,9fa69d0eaeb1b4f8,10,10
v27,L0x5555555560d8,uint64,368ae08ee48cd90d,10,10
v_shr_499_i,rbx_h,uint64,def768fac6e164aa,10,10
KeccakRoundConstants_13,L0x555555556088,uint64,ac500a4ccdb993c5,10,10
KeccakRoundConstants_20,L0x5555555560c0,uint64,b748f7e811237755,10,10
KeccakRoundConstants_20,L0x555555556050,uint64,b748f7e811237755,10,10
arrayidx_i_0,L0x5555555560d8,uint64,368ae08ee48cd90d,10,10
state_16,a02,uint64,e4577ddb5c45bb66,10,10
state_16,L0x555555558050,uint64,e4577ddb5c45bb66,10,10
a34,L0x5555555580d8,uint64,a4a091f210d0d0f,10,10
a34,a34,uint64,a4a091f210d0d0f,10,10
a34,r10,uint64,a4a091f210d0d0f,10,10
a24,a24,uint64,9fa69d0eaeb1b4f8,10,10
a24,L0x5555555580b0,uint64,9fa69d0eaeb1b4f8,10,10
state_40,a10,uint64,cdfeb9b37026710,10,10
state_40,L0x555555558068,uint64,cdfeb9b37026710,10,10
v_xor_i6_1,a10,uint64,cdfeb9b37026710,10,10
v_xor_i6_1,L0x555555558068,uint64,cdfeb9b37026710,10,10
state_136,a32,uint64,aea569db4c2ec53b,10,10
state_136,L0x5555555580c8,uint64,aea569db4c2ec53b,10,10
a41,a41,uint64,ece2b2b2beb8b76,10,10
a41,L0x5555555580e8,uint64,ece2b2b2beb8b76,10,10
v0,L0x7fffffffd910,uint64,5232d3658b76b69c,10,10
KeccakRoundConstants_05,L0x555555556048,uint64,d363c8a0cbe7ea81,10,10
KeccakRoundConstants_05,L0x5555555560d0,uint64,d363c8a0cbe7ea81,10,10
v_xor_i,L0x555555558040,uint64,a590a6b1e07d09dc,10,10
v_xor_i,a00,uint64,a590a6b1e07d09dc,10,10
KeccakRoundConstants_18,L0x5555555560b0,uint64,d8e31c954077cd5,10,10
a32,a32,uint64,aea569db4c2ec53b,10,10
a32,L0x5555555580c8,uint64,aea569db4c2ec53b,10,10
v_neg_4_i_4,r9,uint64,5654c2b238f37425,10,10
a01,a01,uint64,47e0a6bd0db871e4,10,10
a01,L0x555555558048,uint64,47e0a6bd0db871e4,10,10
v14,L0x7fffffffd9c0,uint64,c2e3ddb27e644915,10,10
v_xor_3_i9,a03,uint64,e7268905260454d4,10,10
v_xor_3_i9,L0x555555558058,uint64,e7268905260454d4,10,10
state_184,L0x5555555580f8,uint64,6cf90b4f6623a39b,10,10
state_184,a43,uint64,6cf90b4f6623a39b,10,10
state_184,rcx,uint64,6cf90b4f6623a39b,10,10
A32,A32,uint64,975b5f478403802,10,10
v15,L0x7fffffffd928,uint64,cdf9549cc83cd4c7,10,10
A00,A00,uint64,77aa36b9b63893bd,10,10
A30,A30,uint64,45c60feb34439c10,10,10
KeccakRoundConstants_23,L0x5555555560d8,uint64,368ae08ee48cd90d,10,10
v0_12,L0x5555555580a0,uint64,5409816f5d1fb225,10,10
v0_12,a22,uint64,5409816f5d1fb225,10,10
a31,a31,uint64,180f17a55592756,10,10
a31,L0x5555555580c0,uint64,180f17a55592756,10,10
v_xor_1_i7_3,a31,uint64,180f17a55592756,10,10
v_xor_1_i7_3,L0x5555555580c0,uint64,180f17a55592756,10,10
a33,a33,uint64,e453740a99928ebd,10,10
a33,L0x5555555580d0,uint64,e453740a99928ebd,10,10
a33,rbp,uint64,e453740a99928ebd,10,10
v0_02,a02,uint64,e4577ddb5c45bb66,10,10
v0_02,L0x555555558050,uint64,e4577ddb5c45bb66,10,10
v3,L0x7fffffffd988,uint64,ea94ee9474ab9411,10,10
state_64,a13,uint64,92c2e7b7960e24a,10,10
state_64,L0x555555558080,uint64,92c2e7b7960e24a,10,10
KeccakRoundConstants_12,L0x555555556080,uint64,552db631b4e0ada1,10,10
state_96,L0x5555555580a0,uint64,5409816f5d1fb225,10,10
state_96,a22,uint64,5409816f5d1fb225,10,10
state_24,a03,uint64,e7268905260454d4,10,10
state_24,L0x555555558058,uint64,e7268905260454d4,10,10
A23,A23,uint64,bba564b2f225020d,10,10
v20,L0x7fffffffd930,uint64,d5f500ed52c8f1c7,10,10
